drugbank_id	molport_id
DB08079	MolPort-016-633-199
DB08082	MolPort-008-440-060
DB08093	MolPort-005-251-926
DB08094	MolPort-023-293-529
DB08098	MolPort-003-699-927
DB08104	MolPort-000-516-742
DB08114	MolPort-000-648-636
DB08114	MolPort-016-583-042
DB08129	MolPort-000-000-926
DB08129	MolPort-006-013-353
DB08129	MolPort-028-673-247
DB08129	MolPort-028-673-507
DB08135	MolPort-001-664-649
DB08142	MolPort-016-631-862
DB08142	MolPort-016-633-226
DB08144	MolPort-027-834-740
DB08150	MolPort-023-219-215
DB08155	MolPort-000-563-758
DB08156	MolPort-001-769-253
DB08157	MolPort-020-349-189
DB08162	MolPort-003-848-279
DB08162	MolPort-003-941-600
DB08162	MolPort-003-983-765
DB08162	MolPort-006-705-998
DB08165	MolPort-001-845-197
DB08167	MolPort-001-494-481
DB08167	MolPort-003-700-760
DB08168	MolPort-000-141-998
DB08171	MolPort-002-542-998
DB08177	MolPort-000-284-133
DB08183	MolPort-006-393-346
DB08183	MolPort-023-293-518
DB08183	MolPort-029-945-670
DB08186	MolPort-000-724-352
DB08190	MolPort-003-983-480
DB08193	MolPort-001-616-025
DB08202	MolPort-001-551-356
DB08209	MolPort-001-779-740
DB08209	MolPort-004-288-339
DB08214	MolPort-000-141-412
DB08215	MolPort-003-933-499
DB08228	MolPort-002-024-473
DB08230	MolPort-003-665-808
DB08231	MolPort-001-779-744
DB08236	MolPort-010-781-134
DB08238	MolPort-003-929-215
DB08249	MolPort-003-959-271
DB08252	MolPort-001-969-157
DB08253	MolPort-026-531-768
DB08254	MolPort-000-146-053
DB08256	MolPort-002-472-569
DB08257	MolPort-004-290-136
DB08258	MolPort-004-305-491
DB08259	MolPort-004-335-588
DB08262	MolPort-001-770-007
DB08286	MolPort-000-183-202
DB08291	MolPort-000-998-415
DB08291	MolPort-002-929-145
DB08294	MolPort-000-148-194
DB08297	MolPort-028-960-340
DB08298	MolPort-000-145-960
DB08298	MolPort-001-766-695
DB08306	MolPort-011-976-159
DB08312	MolPort-003-958-997
DB08313	MolPort-000-828-268
DB08313	MolPort-001-889-558
DB08316	MolPort-001-674-668
DB08324	MolPort-009-019-100
DB08348	MolPort-003-959-261
DB08348	MolPort-035-395-737
DB08356	MolPort-000-424-751
DB08356	MolPort-000-707-392
DB08359	MolPort-000-496-315
DB08363	MolPort-000-865-497
DB08363	MolPort-004-119-565
DB08370	MolPort-004-331-166
DB08370	MolPort-007-988-445
DB08371	MolPort-003-795-014
DB08371	MolPort-003-795-015
DB08374	MolPort-020-004-779
DB08381	MolPort-001-770-271
DB08383	MolPort-001-733-221
DB08387	MolPort-023-219-202
DB08387	MolPort-023-332-851
DB08392	MolPort-000-918-423
DB08393	MolPort-000-717-552
DB08398	MolPort-001-759-123
DB08399	MolPort-001-740-425
DB08421	MolPort-004-324-269
DB08421	MolPort-033-430-749
DB08421	MolPort-034-526-231
DB08425	MolPort-006-169-608
DB08428	MolPort-006-169-608
DB08430	MolPort-023-222-135
DB08433	MolPort-003-713-923
DB08437	MolPort-008-268-171
DB08451	MolPort-003-179-921
DB08468	MolPort-000-705-556
DB08468	MolPort-000-861-050
DB08470	MolPort-007-988-901
DB08472	MolPort-003-666-535
DB08472	MolPort-009-194-198
DB08477	MolPort-003-850-195
DB08477	MolPort-016-633-353
DB08478	MolPort-002-817-465
DB08479	MolPort-000-471-498
DB08479	MolPort-002-916-430
DB08481	MolPort-002-931-904
DB08486	MolPort-005-940-881
DB08486	MolPort-023-331-544
DB08508	MolPort-000-473-919
DB08508	MolPort-001-792-377
DB08508	MolPort-004-412-937
DB08517	MolPort-000-165-376
DB08521	MolPort-000-006-291
DB08521	MolPort-020-313-396
DB08530	MolPort-001-965-418
DB08534	MolPort-021-766-228
DB08544	MolPort-003-666-535
DB08544	MolPort-009-194-198
DB08547	MolPort-002-511-669
DB08550	MolPort-008-604-064
DB08558	MolPort-003-938-892
DB08558	MolPort-008-267-945
DB08558	MolPort-008-267-946
DB08560	MolPort-001-841-053
DB08567	MolPort-002-507-818
DB08567	MolPort-003-666-622
DB08567	MolPort-005-935-102
DB08567	MolPort-009-760-233
DB08567	MolPort-023-220-160
DB08568	MolPort-021-804-899
DB08570	MolPort-023-333-796
DB08571	MolPort-004-779-111
DB08573	MolPort-002-899-507
DB08577	MolPort-006-395-969
DB08578	MolPort-001-938-317
DB08579	MolPort-024-578-154
DB08584	MolPort-009-679-505
DB08587	MolPort-000-154-620
DB08587	MolPort-019-904-823
DB08587	MolPort-028-617-238
DB08589	MolPort-000-555-513
DB08592	MolPort-006-170-051
DB08592	MolPort-035-395-271
DB08595	MolPort-002-508-473
DB08597	MolPort-006-709-961
DB08597	MolPort-023-276-659
DB08599	MolPort-000-466-828
DB08599	MolPort-000-843-673
DB08599	MolPort-013-146-011
DB08601	MolPort-003-928-307
DB08603	MolPort-003-895-956
DB08604	MolPort-003-666-702
DB08605	MolPort-003-802-040
DB08607	MolPort-003-666-725
DB08619	MolPort-002-510-060
DB08621	MolPort-003-666-809
DB08621	MolPort-006-823-539
DB08632	MolPort-003-712-073
DB08633	MolPort-020-392-497
DB08639	MolPort-000-003-506
DB08639	MolPort-035-395-276
DB08652	MolPort-001-759-343
DB08653	MolPort-000-736-788
DB08653	MolPort-001-002-280
DB08653	MolPort-003-928-498
DB08654	MolPort-023-334-317
DB08660	MolPort-002-132-047
DB08685	MolPort-000-143-078
DB08688	MolPort-003-933-723
DB08695	MolPort-000-157-792
DB08695	MolPort-004-669-162
DB08700	MolPort-009-679-404
DB08700	MolPort-009-685-123
DB08700	MolPort-028-744-861
DB08707	MolPort-002-850-842
DB08709	MolPort-003-713-803
DB08711	MolPort-001-768-871
DB08744	MolPort-028-745-484
DB08748	MolPort-000-557-756
DB08748	MolPort-001-560-175
DB08748	MolPort-001-560-176
DB08748	MolPort-001-560-177
DB08748	MolPort-001-560-178
DB08756	MolPort-003-983-814
DB08756	MolPort-027-950-911
DB08756	MolPort-035-395-465
DB08757	MolPort-000-284-016
DB08764	MolPort-005-942-399
DB08767	MolPort-001-783-889
DB08768	MolPort-002-511-573
DB08773	MolPort-019-905-198
DB08776	MolPort-000-821-158
DB08776	MolPort-001-951-519
DB08777	MolPort-000-158-574
DB08777	MolPort-000-805-963
DB08778	MolPort-002-878-118
DB08780	MolPort-002-610-718
DB08780	MolPort-006-114-734
DB08782	MolPort-000-679-684
DB08782	MolPort-002-132-904
DB08784	MolPort-000-051-779
DB08785	MolPort-000-881-536
DB08786	MolPort-022-374-987
DB08787	MolPort-002-868-842
DB08788	MolPort-002-559-858
DB08790	MolPort-000-929-635
DB08792	MolPort-003-666-708
DB08797	MolPort-001-641-072
DB08798	MolPort-003-933-953
DB08799	MolPort-003-940-371
DB08799	MolPort-006-110-418
DB08800	MolPort-003-940-661
DB08805	MolPort-002-801-395
DB08805	MolPort-018-684-840
DB08806	MolPort-003-987-238
DB08806	MolPort-003-987-464
DB08807	MolPort-023-221-291
DB08808	MolPort-022-881-276
DB08809	MolPort-001-779-958
DB08815	MolPort-035-395-724
DB08816	MolPort-023-329-971
DB08820	MolPort-009-194-229
DB08822	MolPort-019-879-198
DB08822	MolPort-023-299-404
DB08826	MolPort-001-792-505
DB08828	MolPort-009-679-417
DB08830	MolPort-005-911-277
DB08831	MolPort-001-767-885
DB08831	MolPort-001-767-950
DB08834	MolPort-003-959-640
DB08834	MolPort-023-220-410
DB08834	MolPort-023-331-971
DB08834	MolPort-023-332-670
DB08834	MolPort-027-640-593
DB08834	MolPort-027-720-668
DB08834	MolPort-027-836-815
DB08834	MolPort-035-395-001
DB08836	MolPort-001-783-702
DB08836	MolPort-003-850-403
DB08836	MolPort-003-986-228
DB08836	MolPort-009-199-112
DB08836	MolPort-020-313-390
DB08838	MolPort-001-766-103
DB08838	MolPort-006-111-185
DB08838	MolPort-023-222-272
DB08842	MolPort-003-925-122
DB08842	MolPort-003-983-733
DB08842	MolPort-023-279-419
DB08844	MolPort-001-785-772
DB08846	MolPort-000-705-556
DB08846	MolPort-000-861-050
DB08847	MolPort-000-882-228
DB08847	MolPort-000-882-830
DB08847	MolPort-001-769-839
DB08847	MolPort-001-770-652
DB08847	MolPort-001-788-369
DB08847	MolPort-002-499-487
DB08847	MolPort-003-936-869
DB08847	MolPort-003-990-096
DB08847	MolPort-019-918-633
DB08847	MolPort-019-991-865
DB08847	MolPort-028-962-245
DB08848	MolPort-003-179-100
DB08848	MolPort-003-665-602
DB08860	MolPort-006-822-984
DB08860	MolPort-006-823-934
DB08860	MolPort-009-198-778
DB08860	MolPort-019-939-188
DB08860	MolPort-020-007-864
DB08860	MolPort-035-394-977
DB08860	MolPort-035-395-695
DB08860	MolPort-035-677-716
DB08860	MolPort-035-677-717
DB08864	MolPort-006-170-051
DB08864	MolPort-035-395-271
DB08865	MolPort-009-679-404
DB08865	MolPort-009-685-123
DB08865	MolPort-028-744-861
DB08866	MolPort-000-839-939
DB08866	MolPort-002-507-065
DB08866	MolPort-002-510-737
DB08866	MolPort-003-666-183
DB08866	MolPort-006-393-664
DB08868	MolPort-006-666-484
DB08874	MolPort-035-395-799
DB08877	MolPort-009-682-915
DB08877	MolPort-020-006-045
DB08877	MolPort-028-912-691
DB08881	MolPort-009-200-481
DB08882	MolPort-021-783-260
DB08889	MolPort-027-950-907
DB08893	MolPort-019-994-262
DB08896	MolPort-009-679-472
DB08897	MolPort-027-836-029
DB08897	MolPort-035-395-763
DB08899	MolPort-009-679-470
DB08901	MolPort-009-679-483
DB08903	MolPort-035-683-920
DB08905	MolPort-003-847-484
DB08910	MolPort-016-633-239
DB08911	MolPort-019-879-136
DB08912	MolPort-028-720-422
DB08913	MolPort-001-783-702
DB08916	MolPort-009-679-394
DB08918	MolPort-005-940-369
DB08918	MolPort-019-939-251
DB08918	MolPort-027-837-146
DB08927	MolPort-003-983-867
DB08930	MolPort-023-293-507
DB08932	MolPort-023-299-418
DB08934	MolPort-028-720-483
DB08938	MolPort-003-926-090
DB08938	MolPort-003-926-255
DB08939	MolPort-006-130-276
DB08940	MolPort-006-112-497
DB08943	MolPort-006-108-126
DB08944	MolPort-001-788-314
DB08946	MolPort-003-666-506
DB08950	MolPort-002-914-870
DB08950	MolPort-003-666-745
DB08951	MolPort-001-791-283
DB08954	MolPort-003-941-801
DB08954	MolPort-006-124-023
DB08954	MolPort-035-395-793
DB08959	MolPort-002-319-524
DB08959	MolPort-006-117-094
DB08960	MolPort-003-935-868
DB08966	MolPort-005-934-022
DB08967	MolPort-002-461-882
DB08969	MolPort-001-773-542
DB08971	MolPort-019-992-312
DB08972	MolPort-003-666-337
DB08974	MolPort-003-847-386
DB08974	MolPort-005-933-571
DB08976	MolPort-006-124-186
DB08978	MolPort-001-760-361
DB08979	MolPort-003-666-347
DB08979	MolPort-006-116-612
DB08981	MolPort-001-788-506
DB08983	MolPort-006-126-321
DB08984	MolPort-006-126-085
DB08985	MolPort-001-783-443
DB08985	MolPort-003-910-952
DB08986	MolPort-001-783-702
DB08988	MolPort-006-110-222
DB08989	MolPort-001-791-638
DB08990	MolPort-001-783-702
DB08990	MolPort-006-119-541
DB08990	MolPort-006-119-542
DB08991	MolPort-003-958-865
DB08992	MolPort-005-933-635
DB08992	MolPort-005-935-505
DB08995	MolPort-000-756-016
DB08995	MolPort-002-507-431
DB08995	MolPort-003-895-992
DB09002	MolPort-005-976-888
DB09002	MolPort-006-115-631
DB09004	MolPort-003-983-424
DB09007	MolPort-016-578-777
DB09009	MolPort-005-932-639
DB09009	MolPort-006-666-485
DB09010	MolPort-001-771-501
DB09015	MolPort-003-666-334
DB09018	MolPort-003-666-447
DB09019	MolPort-000-887-467
DB09019	MolPort-003-666-446
DB09020	MolPort-002-045-454
DB09022	MolPort-001-777-895
DB09023	MolPort-001-783-507
DB09028	MolPort-000-147-478
DB09028	MolPort-000-163-367
DB09028	MolPort-000-880-972
DB09028	MolPort-002-506-861
