drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions	pubmed_ids
DB03532	target	O08398	898507	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423
DB03543	target	Q56320	896969	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423
DB03543	target	P00909	12931128	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03543	target	P00909	945519	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03544	target	P0AF93	12933726	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03544	target	P0AF93	948771	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03544	target	P69795	12931322	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03544	target	P69795	945339	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03553	target	P69908	12932603	Escherichia coli (strain K12)	unknown		
DB03553	target	P69908	948027	Escherichia coli (strain K12)	unknown		
DB03556	target	Q9KL51	2612624	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	unknown		
DB03562	target	P19079	937885	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03566	target	P0AFK9	12932803	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03566	target	P0AFK9	945682	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03570	target	Q5SHF5	3169469	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		10592235
DB03570	target	P25053	936411	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03579	target	P28305	12930426	Escherichia coli (strain K12)	unknown		
DB03579	target	P28305	946647	Escherichia coli (strain K12)	unknown		
DB03592	target	Q81VW8	1083704	Bacillus anthracis	unknown		
DB03592	target	Q81VW8	2852651	Bacillus anthracis	unknown		
DB03705	target	Q81VW8	1083704	Bacillus anthracis	unknown		
DB03705	target	Q81VW8	2852651	Bacillus anthracis	unknown		
DB04047	target	Q81VW8	1083704	Bacillus anthracis	unknown		
DB04047	target	Q81VW8	2852651	Bacillus anthracis	unknown		
DB04196	target	Q81VW8	1083704	Bacillus anthracis	unknown		10592235
DB04196	target	Q81VW8	2852651	Bacillus anthracis	unknown		10592235
DB03597	target	O76083	5152	Human	unknown		
DB07954	target	O76083	5152	Human	unknown		10592235
DB03600	target	P09958	5045	Human	unknown		10592235
DB04951	target	P09958	5045	Human	unknown		17234158
DB03614	target	P13009	12934458	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03614	target	P13009	948522	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03615	target	P07237	5034	Human	unknown		11741285
DB03635	target	P02775	5473	Human	unknown		17139284|17016423
DB03639	target	P49366	1725	Human	unknown	inhibitor	17139284|17016423|10592235|11752352
DB03641	target	Q0P8G4	905739	Campylobacter jejuni subsp. jejuni serotype O:2 (strain NCTC 11168)	unknown		
DB03661	target	Q9K2N0	14678525	Pseudomonas aeruginosa	unknown		
DB03661	target	Q9X0G9	897426	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03661	target	P07711	1514	Human	unknown		
DB07477	target	P07711	1514	Human	unknown		10592235
DB03661	target	Q5MYR6	2655035	Plasmodium falciparum (isolate 3D7)	unknown		
DB03661	target	Q9H4G4	152007	Human	unknown		
DB03661	target	Q9X0P2	898328	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03661	target	P96113	897909	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03661	target	P04531	1258557	Enterobacteria phage T4	unknown		17139284|17016423
DB04457	target	P04531	1258557	Enterobacteria phage T4	unknown		17139284|17016423
DB03674	target	P44096	950728	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		17139284|17016423
DB03685	target	Q9WZI0	898388	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423
DB03685	target	Q96AZ6	3669	Human	unknown		17139284|17016423
DB03685	target	P25971	935960	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03687	target	Q83LD8	1024154	Shigella flexneri	unknown		17139284|17016423
DB03687	target	Q83LD8	1077678	Shigella flexneri	unknown		17139284|17016423
DB04395	target	Q83LD8	1024154	Shigella flexneri	unknown		17139284|17016423
DB04395	target	Q83LD8	1077678	Shigella flexneri	unknown		17139284|17016423
DB03688	target	P13001	12934500	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03688	target	P13001	947916	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03692	target	P0A921	12930309	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03692	target	P0A921	948307	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03708	target	Q5SKH7	3168276	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown		
DB03721	target	P25311	563	Human	unknown		
DB03721	target	P05451	5967	Human	unknown		17139284|17016423
DB04522	target	P05451	5967	Human	unknown		10592235
DB03723	target	P26392	1253617	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		17139284|17016423
DB03727	target	P06132	7389	Human	unknown		17139284|17016423
DB04461	target	P06132	7389	Human	unknown		17139284|17016423
DB03740	target	O34928	936136	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03740	target	Q9Y286	27036	Human	unknown		17139284|17016423
DB03746	target	P24670	1248131	Salmonella typhi	unknown		17139284|17016423
DB03751	target	P26391	1253618	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		17139284|17016423
DB03754	target	P0AFB1	12933436	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03754	target	P0AFB1	947673	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03754	target	Q8UCK6	1134515	Agrobacterium tumefaciens (strain C58 / ATCC 33970)	unknown		
DB03754	target	P44160	950209	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		
DB03754	target	Q96FI4	79661	Human	unknown		
DB03754	target	P12996	12930955	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03754	target	P12996	945370	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03775	target	P12996	12930955	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03775	target	P12996	945370	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03754	target	P07585	1634	Human	unknown		17139284|17016423|10592235
DB03758	target	Q15120	5165	Human	unknown		10592235
DB03760	target	Q15120	5165	Human	unknown		10592235
DB03761	target	P0CI79	939555	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03767	target	P25774	1520	Human	unknown		17139284|17016423|10592235
DB03837	target	P25774	1520	Human	unknown		17139284|17016423
DB03984	target	P25774	1520	Human	unknown		17139284|17016423|10592235
DB07520	target	P25774	1520	Human	unknown		10592235
DB07587	target	P25774	1520	Human	unknown		10592235
DB07589	target	P25774	1520	Human	unknown		10592235
DB07839	target	P25774	1520	Human	unknown		10592235
DB07878	target	P25774	1520	Human	unknown		10592235
DB08195	target	P25774	1520	Human	unknown		10592235
DB08611	target	P25774	1520	Human	unknown		10592235
DB08752	target	P25774	1520	Human	unknown		10592235
DB08755	target	P25774	1520	Human	unknown		10592235
DB03777	target	P41743	5584	Human	unknown		10592235
DB03791	target	P55055	7376	Human	unknown		17139284|17016423
DB03848	target	P55055	7376	Human	unknown		17139284|17016423
DB07080	target	P55055	7376	Human	unknown		10592235
DB07082	target	P55055	7376	Human	unknown		10592235
DB03793	target	P0ACQ4	12934463	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03793	target	P0ACQ4	948462	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03793	target	P06993	12932195	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03793	target	P06993	947921	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03793	target	P52758	10247	Human	unknown		17139284|17016423
DB03793	target	P51151	9367	Human	unknown		17139284|17016423
DB04315	target	P51151	9367	Human	unknown		17139284|17016423
DB03795	target	P31057	12932389	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03795	target	P31057	944839	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03796	target	Q14541	3174	Human	unknown		
DB03796	target	O43617	27095	Human	unknown		
DB08231	target	O43617	27095	Human	unknown		10592235
DB08342	target	O43617	27095	Human	unknown		10592235
DB03796	target	Q9X1H9	897743	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		
DB03796	target	P00709	3906	Human	unknown		18620538
DB03796	carrier	Q01469	2171	Human	unknown		17139284|17016423
DB03798	target	P08773	1258746	Enterobacteria phage T4	unknown		
DB03801	target	P13661	13906817	Escherichia coli	unknown		17139284|17016423
DB03801	target	P13661	17035637	Escherichia coli	unknown		17139284|17016423
DB03801	target	P13661	2716479	Escherichia coli	unknown		17139284|17016423
DB03811	target	P06988	12931409	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03811	target	P06988	946531	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04077	target	P06988	12931409	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04077	target	P06988	946531	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04447	target	P06988	12931409	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04447	target	P06988	946531	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03811	target	P60906	12931595	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03811	target	P60906	946989	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04201	target	P60906	12931595	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04201	target	P60906	946989	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03813	target	P0A6Q5	1023905	Shigella flexneri	unknown		17139284|17016423
DB03813	target	P0A6Q5	1077245	Shigella flexneri	unknown		17139284|17016423
DB03813	target	P0A6Q3	12934245	Escherichia coli (strain K12)	unknown		10592235
DB03813	target	P0A6Q3	945568	Escherichia coli (strain K12)	unknown		10592235
DB03814	target	P0AEG6	12932310	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03814	target	P0AEG6	947363	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03814	target	P0A6Y5	12933492	Escherichia coli (strain K12)	unknown		
DB03814	target	P0A6Y5	947178	Escherichia coli (strain K12)	unknown		
DB03814	target	P76270	12930162	Escherichia coli (strain K12)	unknown		
DB03814	target	P76270	946086	Escherichia coli (strain K12)	unknown		
DB03814	target	Q88H32	1046312	Pseudomonas putida (strain KT2440)	unknown		
DB03814	target	P0A8D6	12931696	Escherichia coli (strain K12)	unknown		
DB03814	target	P0A8D6	946987	Escherichia coli (strain K12)	unknown		
DB03814	target	P36405	403	Human	unknown		10592235
DB04315	target	P36405	403	Human	unknown		10592235
DB03814	target	P45314	950506	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown		
DB03814	target	Q9Y468	26013	Human	unknown		
DB03814	target	P54548	938694	Bacillus subtilis (strain 168)	unknown		
DB03814	target	P30041	9588	Human	unknown		10592235
DB03814	target	Q9X9L0	3168653	Thermus thermophilus	unknown		
DB03814	target	Q8IWL2	653509	Human	unknown		10592235
DB03814	target	Q6NXR0	56269	Human	unknown		10592235
DB04315	target	Q6NXR0	56269	Human	unknown		10592235
DB03815	target	P69923	1027300	Shigella flexneri	unknown		17139284|17016423
DB03815	target	P69923	1079277	Shigella flexneri	unknown		17139284|17016423
DB03825	target	P31224	12930865	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03825	target	P31224	945108	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04209	target	P31224	12930865	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04209	target	P31224	945108	Escherichia coli (strain K12)	unknown		17139284|17016423
DB07690	target	P31224	12930865	Escherichia coli (strain K12)	unknown		10592235
DB07690	target	P31224	945108	Escherichia coli (strain K12)	unknown		10592235
DB03868	target	Q48255	13870231	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		17139284|17016423
DB03868	target	Q48255	899573	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		17139284|17016423
DB04698	target	Q48255	13870231	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		10592235
DB04698	target	Q48255	899573	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown		10592235
DB03880	target	Q9UNA0	11096	Human	unknown		10592235
DB06837	target	Q9UNA0	11096	Human	unknown		10592235
DB06945	target	Q9UNA0	11096	Human	unknown		10592235
DB03881	target	Q8I3X4	812947	Plasmodium falciparum (isolate 3D7)	unknown		
DB03884	target	Q7NSZ5	2548075	Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757)	unknown		10592235
DB03884	target	P39639	937084	Bacillus subtilis (strain 168)	unknown		10592235
DB03886	target	Q03393	5805	Human	unknown		10592235
DB03897	target	O67636	1193351	Aquifex aeolicus (strain VF5)	unknown		10592235
DB07718	target	O67636	1193351	Aquifex aeolicus (strain VF5)	unknown		10592235
DB03904	target	P35222	1499	Human	unknown		17139284|17016423|10592235
DB03904	target	Q8XB74	912771	Escherichia coli O157:H7	unknown		17139284|17016423
DB03904	target	Q8XB74	961975	Escherichia coli O157:H7	unknown		17139284|17016423
DB03904	transporter	Q15849	8170	Human	unknown	substrate	1320335
DB03904	transporter	Q13336	6563	Human	unknown	substrate	9019665|7797558
DB03909	target	O14983	487	Human	unknown		17139284|17016423|10592235
DB04444	target	O14983	487	Human	unknown		17139284|17016423|10592235
DB04638	target	O14983	487	Human	unknown		10592235
DB07604	target	O14983	487	Human	unknown		10592235
DB03909	target	Q8ZKR2	1255593	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		
DB04568	target	Q8ZKR2	1255593	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown		
DB03909	target	Q12756	547	Human	unknown		
DB04395	target	Q12756	547	Human	unknown		10592235
DB03912	target	Q9WZK0	898408	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423
DB03915	target	P0AB77	12934307	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03915	target	P0AB77	948138	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03921	target	P36897	7046	Human	unknown		10592235
DB04434	target	P36897	7046	Human	unknown		10592235
DB04480	target	P36897	7046	Human	unknown		10592235
DB07152	target	P36897	7046	Human	unknown		10592235
DB07267	target	P36897	7046	Human	unknown		10592235
DB08450	target	P36897	7046	Human	unknown		10592235
DB03929	target	P29508	6317	Human	unknown		10592235
DB04522	target	P29508	6317	Human	unknown		10592235
DB03931	target	Q84424	918242	PBCV-1	unknown		17139284|17016423
DB04137	target	Q84424	918242	PBCV-1	unknown		17139284|17016423
DB03939	target	P25524	12930819	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03939	target	P25524	944996	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04135	target	P25524	12930819	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04135	target	P25524	944996	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03940	target	P16115	897800	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown		17139284|17016423
DB03940	target	P30901	23345493	Lactobacillus helveticus	unknown		17139284|17016423
DB03942	target	P37551	937000	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB03945	target	P02741	1401	Human	unknown		17139284|17016423
DB05278	target	P02741	1401	Human	unknown		
DB05744	target	P02741	1401	Human	unknown		
DB03945	target	Q96BH3	64100	Human	unknown		17139284|17016423|10592235
DB03963	target	Q9Y678	22820	Human	unknown		17139284|17016423
DB03963	target	Q13426	7518	Human	unknown		17139284|17016423
DB03963	target	P0A745	1026808	Shigella flexneri	unknown		17139284|17016423
DB03963	target	P0A745	1080740	Shigella flexneri	unknown		17139284|17016423
DB03967	target	P37001	12931651	Escherichia coli (strain K12)	unknown		10592235
DB03967	target	P37001	946360	Escherichia coli (strain K12)	unknown		10592235
DB04147	target	P37001	12931651	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB04147	target	P37001	946360	Escherichia coli (strain K12)	unknown		17139284|17016423|10592235
DB03969	target	P04036	12932496	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03969	target	P04036	944762	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04267	target	P04036	12932496	Escherichia coli (strain K12)	unknown		17139284|17016423
DB04267	target	P04036	944762	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03975	target	P69488	12933699	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03975	target	P69488	948660	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03978	target	Q5UPJ7	9924723	APMV	unknown		10592235
DB03983	target	P51687	6821	Human	unknown		17139284|17016423|10592235
DB03988	target	P18509	116	Human	unknown		
DB03989	target	P39265	12933687	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03989	target	P39265	948604	Escherichia coli (strain K12)	unknown		17139284|17016423
DB03994	target	P12429	306	Human	unknown		
DB03996	target	P52732	3832	Human	unknown		17139284|17016423|10592235
DB04331	target	P52732	3832	Human	unknown		17139284|17016423|10592235
DB07064	target	P52732	3832	Human	unknown		10592235
DB08032	target	P52732	3832	Human	unknown		10592235
DB08033	target	P52732	3832	Human	unknown		10592235
DB08037	target	P52732	3832	Human	unknown		10592235
DB08198	target	P52732	3832	Human	unknown		10592235
DB08239	target	P52732	3832	Human	unknown		10592235
DB08244	target	P52732	3832	Human	unknown		10592235
DB08246	target	P52732	3832	Human	unknown		10592235
DB08250	target	P52732	3832	Human	unknown		10592235
DB04009	target	P00167	1528	Human	unknown		17139284|17016423|10592235
DB04022	target	P42085	939064	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB04022	target	P20964	937502	Bacillus subtilis (strain 168)	unknown		17139284|17016423
DB04029	target	P08617	1493918	HHAV	unknown		10592235
